Time [s];	Voltage [V];	Current [A]
+6.6000000000000000E+01;	+3.9945149015276624E+00;	+0.0000000000000000E+00
+6.6200000000000003E+01;	+3.9944289255995860E+00;	+0.0000000000000000E+00
+6.6400000000000006E+01;	+3.9943399712906298E+00;	+0.0000000000000000E+00
+6.6599999999999994E+01;	+3.9942512155403982E+00;	+0.0000000000000000E+00
+6.6799999999999997E+01;	+3.9941737776375121E+00;	+0.0000000000000000E+00
+6.7000000000000000E+01;	+3.9940995166742312E+00;	+0.0000000000000000E+00
+6.7200000000000003E+01;	+3.9940123493938029E+00;	+0.0000000000000000E+00
+6.7400000000000006E+01;	+3.9939305431989589E+00;	+0.0000000000000000E+00
+6.7599999999999994E+01;	+3.9938616433212624E+00;	+0.0000000000000000E+00
+6.7799999999999997E+01;	+3.9937830140660240E+00;	+0.0000000000000000E+00
+6.8000000000000000E+01;	+3.9937153055406807E+00;	+0.0000000000000000E+00
+6.8200000000000003E+01;	+3.9936446186344559E+00;	+0.0000000000000000E+00
+6.8400000000000006E+01;	+3.9935775057852876E+00;	+0.0000000000000000E+00
+6.8599999999999994E+01;	+3.9935004649998525E+00;	+0.0000000000000000E+00
+6.8799999999999997E+01;	+3.9934387132362681E+00;	+0.0000000000000000E+00
+6.9000000000000000E+01;	+3.9933721960632762E+00;	+0.0000000000000000E+00
+6.9200000000000003E+01;	+3.9932971408650939E+00;	+0.0000000000000000E+00
+6.9400000000000006E+01;	+3.9932260568414191E+00;	+0.0000000000000000E+00
+6.9599999999999994E+01;	+3.9931647021952865E+00;	+0.0000000000000000E+00
+6.9799999999999997E+01;	+3.9930944124065122E+00;	+0.0000000000000000E+00
+7.0000000000000000E+01;	+3.9930350433476334E+00;	+0.0000000000000000E+00
+7.0200000000000003E+01;	+3.9929730930253240E+00;	+0.0000000000000000E+00
+7.0400000000000006E+01;	+3.9929093556744863E+00;	+0.0000000000000000E+00
+7.0599999999999994E+01;	+3.9928511779679590E+00;	+0.0000000000000000E+00
+7.0799999999999997E+01;	+3.9927826752077138E+00;	+0.0000000000000000E+00
+7.1000000000000000E+01;	+3.9927290643518689E+00;	+0.0000000000000000E+00
+7.1200000000000003E+01;	+3.9926770419658282E+00;	+0.0000000000000000E+00
+7.1400000000000006E+01;	+3.9926093334404835E+00;	+0.0000000000000000E+00
+7.1599999999999994E+01;	+3.9925523470863080E+00;	+0.0000000000000000E+00
+7.1799999999999997E+01;	+3.9924929780274288E+00;	+0.0000000000000000E+00
+7.2000000000000000E+01;	+3.9924401614064862E+00;	+0.0000000000000000E+00
+7.2200000000000003E+01;	+3.9923867491093663E+00;	+0.0000000000000000E+00
+7.2400000000000006E+01;	+3.9923285714028389E+00;	+0.0000000000000000E+00
+7.2599999999999994E+01;	+3.9922741663120931E+00;	+0.0000000000000000E+00
+7.2799999999999997E+01;	+3.9922195626626222E+00;	+0.0000000000000000E+00
+7.3000000000000000E+01;	+3.9921661503655037E+00;	+0.0000000000000000E+00
+7.3200000000000003E+01;	+3.9921083697764268E+00;	+0.0000000000000000E+00
+7.3400000000000006E+01;	+3.9920557517142083E+00;	+0.0000000000000000E+00
+7.3599999999999994E+01;	+3.9920013466234630E+00;	+0.0000000000000000E+00
+7.3799999999999997E+01;	+3.9919417790058591E+00;	+0.0000000000000000E+00
+7.4000000000000000E+01;	+3.9918887638261906E+00;	+0.0000000000000000E+00
+7.4200000000000003E+01;	+3.9918440881129862E+00;	+0.0000000000000000E+00
+7.4400000000000006E+01;	+3.9917898815809667E+00;	+0.0000000000000000E+00
+7.4599999999999994E+01;	+3.9917458015439387E+00;	+0.0000000000000000E+00
+7.4799999999999997E+01;	+3.9916943748340734E+00;	+0.0000000000000000E+00
+7.5000000000000000E+01;	+3.9916491034446935E+00;	+0.0000000000000000E+00
+7.5200000000000003E+01;	+3.9916048248489404E+00;	+0.0000000000000000E+00
+7.5400000000000006E+01;	+3.9915547880501521E+00;	+0.0000000000000000E+00
+7.5599999999999994E+01;	+3.9915009786355822E+00;	+0.0000000000000000E+00
+7.5799999999999997E+01;	+3.9914559058049282E+00;	+0.0000000000000000E+00
+7.6000000000000000E+01;	+3.9914153998249571E+00;	+0.0000000000000000E+00
+7.6200000000000003E+01;	+3.9913685399657748E+00;	+0.0000000000000000E+00
+7.6400000000000006E+01;	+3.9913185031669864E+00;	+0.0000000000000000E+00
+7.6599999999999994E+01;	+3.9912728346601560E+00;	+0.0000000000000000E+00
+7.6799999999999997E+01;	+3.9912291517405798E+00;	+0.0000000000000000E+00
+7.7000000000000000E+01;	+3.9911836817924744E+00;	+0.0000000000000000E+00
+7.7200000000000003E+01;	+3.9911485368980877E+00;	+0.0000000000000000E+00
+7.7400000000000006E+01;	+3.9911018755976300E+00;	+0.0000000000000000E+00
+7.7599999999999994E+01;	+3.9910629580874617E+00;	+0.0000000000000000E+00
+7.7799999999999997E+01;	+3.9910047803809339E+00;	+0.0000000000000000E+00
+7.8000000000000000E+01;	+3.9909628844898855E+00;	+0.0000000000000000E+00
+7.8200000000000003E+01;	+3.9909229741860899E+00;	+0.0000000000000000E+00
+7.8400000000000006E+01;	+3.9908816739712178E+00;	+0.0000000000000000E+00
+7.8599999999999994E+01;	+3.9908435506959505E+00;	+0.0000000000000000E+00
+7.8799999999999997E+01;	+3.9908016548049017E+00;	+0.0000000000000000E+00
+7.9000000000000000E+01;	+3.9907611488249306E+00;	+0.0000000000000000E+00
+7.9200000000000003E+01;	+3.9907242169020152E+00;	+0.0000000000000000E+00
+7.9400000000000006E+01;	+3.9906835123633186E+00;	+0.0000000000000000E+00
+7.9599999999999994E+01;	+3.9906434035007980E+00;	+0.0000000000000000E+00
+7.9799999999999997E+01;	+3.9906023018446510E+00;	+0.0000000000000000E+00
+8.0000000000000000E+01;	+3.9905629872170318E+00;	+0.0000000000000000E+00
+8.0200000000000003E+01;	+3.9905252610592150E+00;	+0.0000000000000000E+00
+8.0400000000000006E+01;	+3.9904815781396383E+00;	+0.0000000000000000E+00
+8.0599999999999994E+01;	+3.9904511986546605E+00;	+0.0000000000000000E+00
+8.0799999999999997E+01;	+3.9904045373542032E+00;	+0.0000000000000000E+00
+8.1000000000000000E+01;	+3.9903650241678581E+00;	+0.0000000000000000E+00
+8.1200000000000003E+01;	+3.9903348432416048E+00;	+0.0000000000000000E+00
+8.1400000000000006E+01;	+3.9902955286139861E+00;	+0.0000000000000000E+00
+8.1599999999999994E+01;	+3.9902601851608730E+00;	+0.0000000000000000E+00
+8.1799999999999997E+01;	+3.9902240474728603E+00;	+0.0000000000000000E+00
+8.2000000000000000E+01;	+3.9901865198737689E+00;	+0.0000000000000000E+00
+8.2200000000000003E+01;	+3.9901456167763469E+00;	+0.0000000000000000E+00
+8.2400000000000006E+01;	+3.9901124574692131E+00;	+0.0000000000000000E+00
+8.2599999999999994E+01;	+3.9900717529305165E+00;	+0.0000000000000000E+00
+8.2799999999999997E+01;	+3.9900356152425029E+00;	+0.0000000000000000E+00
+8.3000000000000000E+01;	+3.9900012645830181E+00;	+0.0000000000000000E+00
+8.3200000000000003E+01;	+3.9899702894218634E+00;	+0.0000000000000000E+00
+8.3400000000000006E+01;	+3.9899313719116947E+00;	+0.0000000000000000E+00
+8.3599999999999994E+01;	+3.9899035736901460E+00;	+0.0000000000000000E+00
+8.3799999999999997E+01;	+3.9898630677101750E+00;	+0.0000000000000000E+00
+8.4000000000000000E+01;	+3.9898251429936327E+00;	+0.0000000000000000E+00
+8.4200000000000003E+01;	+3.9897971462133590E+00;	+0.0000000000000000E+00
+8.4400000000000006E+01;	+3.9897621998776969E+00;	+0.0000000000000000E+00
+8.4599999999999994E+01;	+3.9897353944497742E+00;	+0.0000000000000000E+00
+8.4799999999999997E+01;	+3.9897060077584232E+00;	+0.0000000000000000E+00
+8.5000000000000000E+01;	+3.9896686787180577E+00;	+0.0000000000000000E+00
+8.5200000000000003E+01;	+3.9896325410300437E+00;	+0.0000000000000000E+00
+8.5400000000000006E+01;	+3.9896061327195724E+00;	+0.0000000000000000E+00
+8.5599999999999994E+01;	+3.9895686051204815E+00;	+0.0000000000000000E+00
+8.5799999999999997E+01;	+3.9895346515784467E+00;	+0.0000000000000000E+00
+8.6000000000000000E+01;	+3.9895126115599329E+00;	+0.0000000000000000E+00
+8.6199999999999989E+01;	+3.9894808421638772E+00;	+0.0000000000000000E+00
+8.6400000000000006E+01;	+3.9894518525899758E+00;	+0.0000000000000000E+00
+8.6599999999999994E+01;	+3.9894121408449057E+00;	+0.0000000000000000E+00
+8.6799999999999997E+01;	+3.9893901008263923E+00;	+0.0000000000000000E+00
+8.7000000000000000E+01;	+3.9893523746685755E+00;	+0.0000000000000000E+00
+8.7200000000000003E+01;	+3.9893219951835976E+00;	+0.0000000000000000E+00
+8.7400000000000006E+01;	+3.9892941969620481E+00;	+0.0000000000000000E+00
+8.7599999999999994E+01;	+3.9892671929754009E+00;	+0.0000000000000000E+00
+8.7799999999999997E+01;	+3.9892312538461128E+00;	+0.0000000000000000E+00
+8.8000000000000000E+01;	+3.9892002786849581E+00;	+0.0000000000000000E+00
+8.8200000000000003E+01;	+3.9891774444315424E+00;	+0.0000000000000000E+00
+8.8400000000000006E+01;	+3.9891428952133321E+00;	+0.0000000000000000E+00
+8.8599999999999994E+01;	+3.9891148984330571E+00;	+0.0000000000000000E+00
+8.8799999999999997E+01;	+3.9890871002115085E+00;	+0.0000000000000000E+00
+8.9000000000000000E+01;	+3.9890539409043750E+00;	+0.0000000000000000E+00
+8.9199999999999989E+01;	+3.9890340850318409E+00;	+0.0000000000000000E+00
+8.9400000000000006E+01;	+3.9890158176291082E+00;	+0.0000000000000000E+00
+8.9599999999999994E+01;	+3.9889860338203054E+00;	+0.0000000000000000E+00
+8.9799999999999997E+01;	+3.9889534701893479E+00;	+0.0000000000000000E+00
+9.0000000000000000E+01;	+3.9889324229644618E+00;	+0.0000000000000000E+00
+9.0200000000000003E+01;	+4.0596004661099743E+00;	+1.0001099700776923E+00
+9.0400000000000006E+01;	+4.0602700061318524E+00;	+1.0001631756274811E+00
+9.0599999999999994E+01;	+4.0607435686918114E+00;	+1.0001833074571311E+00
+9.0799999999999997E+01;	+4.0611236100921309E+00;	+1.0001911915973141E+00
+9.1000000000000000E+01;	+4.0614500406366041E+00;	+1.0001956047323852E+00
+9.1200000000000003E+01;	+4.0617490700769814E+00;	+1.0002000178674562E+00
+9.1400000000000006E+01;	+4.0620201027370832E+00;	+1.0002013070979263E+00
+9.1599999999999994E+01;	+4.0622683011437699E+00;	+1.0002022492278855E+00
+9.1799999999999997E+01;	+4.0625117341410482E+00;	+1.0002057202329973E+00
+9.2000000000000000E+01;	+4.0627289573865806E+00;	+1.0002057698187847E+00
+9.2200000000000003E+01;	+4.0629358555783943E+00;	+1.0002048772746130E+00
+9.2400000000000006E+01;	+4.0631530788239267E+00;	+1.0002082491081505E+00
+9.2599999999999994E+01;	+4.0633401211432068E+00;	+1.0002074061497661E+00
+9.2799999999999997E+01;	+4.0635345101353240E+00;	+1.0002066127771689E+00
+9.3000000000000000E+01;	+4.0637219495720540E+00;	+1.0002098358533447E+00
+9.3200000000000003E+01;	+4.0638984682788895E+00;	+1.0002107779833034E+00
+9.3400000000000006E+01;	+4.0640654561669081E+00;	+1.0002080507650011E+00
+9.3599999999999994E+01;	+4.0642405849626675E+00;	+1.0002096870959827E+00
+9.3799999999999997E+01;	+4.0644143238473474E+00;	+1.0002111250838148E+00
+9.4000000000000000E+01;	+4.0645719794752750E+00;	+1.0002111746696021E+00
+9.4200000000000003E+01;	+4.0647322163666315E+00;	+1.0002104804685794E+00
+9.4400000000000006E+01;	+4.0648886806422073E+00;	+1.0002120176279863E+00
+9.4599999999999994E+01;	+4.0650405780670997E+00;	+1.0002127614147962E+00
+9.4799999999999997E+01;	+4.0651890999936606E+00;	+1.0002115713559003E+00
+9.5000000000000000E+01;	+4.0653336507457167E+00;	+1.0002119184564116E+00
+9.5200000000000003E+01;	+4.0654785986152211E+00;	+1.0002117201132623E+00
+9.5400000000000006E+01;	+4.0656243407196273E+00;	+1.0002128605863707E+00
+9.5599999999999994E+01;	+4.0657589635354148E+00;	+1.0002110754980273E+00
+9.5799999999999997E+01;	+4.0659053013159969E+00;	+1.0002120176279865E+00
+9.6000000000000000E+01;	+4.0660347616049242E+00;	+1.0002103317112174E+00
+9.6200000000000003E+01;	+4.0661739512713941E+00;	+1.0002138523021171E+00
+9.6400000000000006E+01;	+4.0663097654395344E+00;	+1.0002147448462886E+00
+9.6599999999999994E+01;	+4.0664392257284616E+00;	+1.0002137531305424E+00
+9.6799999999999997E+01;	+4.0665639206079804E+00;	+1.0002128110005835E+00
+9.7000000000000000E+01;	+4.0666915938683807E+00;	+1.0002113234269638E+00
+9.7200000000000003E+01;	+4.0668145017193718E+00;	+1.0002117201132623E+00
+9.7400000000000006E+01;	+4.0669421749797730E+00;	+1.0002126126574342E+00
+9.7599999999999994E+01;	+4.0670607145388056E+00;	+1.0002111250838146E+00
+9.7799999999999997E+01;	+4.0671850123008744E+00;	+1.0002141498168406E+00
+9.8000000000000000E+01;	+4.0672975950981476E+00;	+1.0002106292259416E+00
+9.8200000000000003E+01;	+4.0674139505112015E+00;	+1.0002114721843258E+00
+9.8400000000000006E+01;	+4.0675326886289609E+00;	+1.0002099846107064E+00
+9.8599999999999994E+01;	+4.0676573835084806E+00;	+1.0002119680421990E+00
+9.8799999999999997E+01;	+4.0677715547755566E+00;	+1.0002119184564118E+00
+9.9000000000000000E+01;	+4.0678845346902808E+00;	+1.0002121663853483E+00
+9.9200000000000003E+01;	+4.0679943376653993E+00;	+1.0002099350249190E+00
+9.9400000000000006E+01;	+4.0681031478468901E+00;	+1.0002088937233857E+00
+9.9599999999999994E+01;	+4.0682125537045577E+00;	+1.0002082491081505E+00
+9.9799999999999997E+01;	+4.0683293062350634E+00;	+1.0002089928949600E+00
+1.0000000000000000E+02;	+4.0684315639786179E+00;	+1.0002084474512998E+00
+1.0020000000000000E+02;	+4.0685528833598070E+00;	+1.0002116209416878E+00
+1.0040000000000001E+02;	+4.0686563324557143E+00;	+1.0002119680421990E+00
+1.0059999999999999E+02;	+4.0687542219073114E+00;	+1.0002089433091728E+00
+1.0080000000000000E+02;	+4.0688612450602752E+00;	+1.0002094887528334E+00
+1.0100000000000000E+02;	+4.0689680696545132E+00;	+1.0002110754980273E+00
+1.0120000000000000E+02;	+4.0690780711883567E+00;	+1.0002112738411766E+00
+1.0140000000000001E+02;	+4.0691723865828981E+00;	+1.0002086457944490E+00
+1.0159999999999999E+02;	+4.0692823881167408E+00;	+1.0002099846107064E+00
+1.0180000000000000E+02;	+4.0693761078351063E+00;	+1.0002092408238967E+00
+1.0200000000000000E+02;	+4.0694704232296468E+00;	+1.0002086953802363E+00
+1.0220000000000000E+02;	+4.0695780420587866E+00;	+1.0002104804685796E+00
+1.0240000000000001E+02;	+4.0696814911546930E+00;	+1.0002097366817699E+00
+1.0259999999999999E+02;	+4.0697815647522697E+00;	+1.0002110754980273E+00
+1.0280000000000000E+02;	+4.0698850138481761E+00;	+1.0002124639000722E+00
+1.0300000000000000E+02;	+4.0699775422141897E+00;	+1.0002116705274751E+00
+1.0320000000000000E+02;	+4.0700756302245127E+00;	+1.0002130093437327E+00
+1.0340000000000001E+02;	+4.0701612090351382E+00;	+1.0002110259122403E+00
+1.0359999999999999E+02;	+4.0702515532551713E+00;	+1.0002079515934266E+00
+1.0380000000000000E+02;	+4.0703426917101071E+00;	+1.0002064144340197E+00
+1.0400000000000000E+02;	+4.0704431624251347E+00;	+1.0002094391670460E+00
+1.0420000000000000E+02;	+4.0705390662894780E+00;	+1.0002121663853483E+00
+1.0440000000000001E+02;	+4.0706335802427454E+00;	+1.0002108275690909E+00
+1.0459999999999999E+02;	+4.0707312711356165E+00;	+1.0002115217701131E+00
+1.0480000000000000E+02;	+4.0708186369747699E+00;	+1.0002104804685794E+00
+1.0500000000000000E+02;	+4.0709087826360788E+00;	+1.0002121663853483E+00
+1.0520000000000000E+02;	+4.0710028994718943E+00;	+1.0002126622432217E+00
+1.0540000000000001E+02;	+4.0710950307204570E+00;	+1.0002134556158184E+00
+1.0559999999999999E+02;	+4.0711798152961807E+00;	+1.0002139018879044E+00
+1.0580000000000000E+02;	+4.0712675782527858E+00;	+1.0002139514736916E+00
+1.0600000000000000E+02;	+4.0713499801238049E+00;	+1.0002109267406654E+00
+1.0620000000000000E+02;	+4.0714407214612898E+00;	+1.0002129597579454E+00
+1.0640000000000001E+02;	+4.0715352354145571E+00;	+1.0002140506452661E+00
+1.0659999999999999E+02;	+4.0716200199902808E+00;	+1.0002142985742026E+00
+1.0680000000000000E+02;	+4.0716970607757164E+00;	+1.0002126126574342E+00
+1.0700000000000000E+02;	+4.0717824410276160E+00;	+1.0002118192848373E+00
+1.0720000000000000E+02;	+4.0718658356922637E+00;	+1.0002117696990498E+00
+1.0740000000000001E+02;	+4.0719506202679874E+00;	+1.0002116705274751E+00
+1.0759999999999999E+02;	+4.0720413616054723E+00;	+1.0002126622432213E+00
+1.0780000000000000E+02;	+4.0721295216795275E+00;	+1.0002142985742026E+00
+1.0800000000000000E+02;	+4.0721972302048712E+00;	+1.0002102325396429E+00
+1.0820000000000000E+02;	+4.0722909499232367E+00;	+1.0002125630716467E+00
+1.0840000000000001E+02;	+4.0723771244100382E+00;	+1.0002130093437327E+00
+1.0859999999999999E+02;	+4.0724567464589034E+00;	+1.0002140010594787E+00
+1.0880000000000000E+02;	+4.0725250506604231E+00;	+1.0002099846107064E+00
+1.0900000000000000E+02;	+4.0726012972109578E+00;	+1.0002093399954715E+00
+1.0920000000000000E+02;	+4.0726817134947249E+00;	+1.0002085962086615E+00
+1.0940000000000001E+02;	+4.0727655052768217E+00;	+1.0002101829538557E+00
+1.0959999999999999E+02;	+4.0728463186780388E+00;	+1.0002104804685796E+00
+1.0980000000000000E+02;	+4.0729279263141578E+00;	+1.0002108275690906E+00
+1.1000000000000000E+02;	+4.0730103281851777E+00;	+1.0002105796401544E+00
+1.1020000000000000E+02;	+4.0730909430276698E+00;	+1.0002106292259414E+00
+1.1040000000000001E+02;	+4.0731685794892813E+00;	+1.0002137531305422E+00
+1.1059999999999999E+02;	+4.0732422447763863E+00;	+1.0002113730127511E+00
+1.1080000000000000E+02;	+4.0733119388889838E+00;	+1.0002112242553893E+00
+1.1100000000000000E+02;	+4.0733895753505953E+00;	+1.0002114721843258E+00
+1.1120000000000000E+02;	+4.0734709844279884E+00;	+1.0002103317112176E+00
+1.1140000000000001E+02;	+4.0735482237721490E+00;	+1.0002114225985383E+00
+1.1159999999999999E+02;	+4.0736252645575854E+00;	+1.0002118192848370E+00
+1.1180000000000000E+02;	+4.0736997240795914E+00;	+1.0002121167995610E+00
+1.1200000000000000E+02;	+4.0737731908079704E+00;	+1.0002113730127513E+00
+1.1220000000000000E+02;	+4.0738544013266385E+00;	+1.0002126126574340E+00
+1.1240000000000001E+02;	+4.0739290594073703E+00;	+1.0002122159711355E+00
+1.1259999999999999E+02;	+4.0740027246944743E+00;	+1.0002113730127513E+00
+1.1280000000000000E+02;	+4.0740738087181505E+00;	+1.0002122655569228E+00
+1.1300000000000000E+02;	+4.0741470768878036E+00;	+1.0002122655569228E+00
+1.1320000000000000E+02;	+4.0742205436161836E+00;	+1.0002122159711355E+00
+1.1340000000000001E+02;	+4.0742936132271117E+00;	+1.0002127118290087E+00
+1.1359999999999999E+02;	+4.0743678741903926E+00;	+1.0002130093437327E+00
+1.1380000000000000E+02;	+4.0744423337123985E+00;	+1.0002128110005835E+00
+1.1400000000000000E+02;	+4.0745036883585319E+00;	+1.0002102821254304E+00
+1.1420000000000000E+02;	+4.0745829132899454E+00;	+1.0002123647284975E+00
+1.1440000000000001E+02;	+4.0746547915485225E+00;	+1.0002130093437327E+00
+1.1459999999999999E+02;	+4.0747250813372959E+00;	+1.0002130093437327E+00
+1.1480000000000000E+02;	+4.0747919956277396E+00;	+1.0002121663853483E+00
+1.1500000000000000E+02;	+4.0748674479433715E+00;	+1.0002133564442437E+00
+1.1520000000000000E+02;	+4.0749367449385181E+00;	+1.0002124639000722E+00
+1.1540000000000001E+02;	+4.0750102116668980E+00;	+1.0002124639000722E+00
+1.1559999999999999E+02;	+4.0750705735194046E+00;	+1.0002101333680684E+00
+1.1580000000000000E+02;	+4.0751414589843540E+00;	+1.0002130093437327E+00
+1.1600000000000000E+02;	+4.0752181026523386E+00;	+1.0002138027163296E+00
+1.1619999999999999E+02;	+4.0752850169427814E+00;	+1.0002124143142848E+00
+1.1640000000000001E+02;	+4.0753473643825417E+00;	+1.0002129597579452E+00
+1.1659999999999999E+02;	+4.0753989896511325E+00;	+1.0002102325396429E+00
+1.1680000000000000E+02;	+4.0754702722335328E+00;	+1.0002095383386207E+00
+1.1700000000000000E+02;	+4.0755403634635812E+00;	+1.0002093399954715E+00
+1.1720000000000000E+02;	+4.0756090647825518E+00;	+1.0002103812970049E+00
+1.1740000000000001E+02;	+4.0756749862793678E+00;	+1.0002099350249192E+00
+1.1759999999999999E+02;	+4.0757534169758811E+00;	+1.0002128110005832E+00
+1.1780000000000000E+02;	+4.0758163600918165E+00;	+1.0002114721843258E+00
+1.1800000000000000E+02;	+4.0758795017664786E+00;	+1.0002111250838148E+00
+1.1820000000000000E+02;	+4.0759468131743715E+00;	+1.0002107283975159E+00
+1.1840000000000001E+02;	+4.0760095577315818E+00;	+1.0002104308827924E+00
+1.1859999999999999E+02;	+4.0760800460790811E+00;	+1.0002120672137738E+00
+1.1880000000000000E+02;	+4.0761425920775665E+00;	+1.0002126126574342E+00
+1.1900000000000000E+02;	+4.0762130804250649E+00;	+1.0002122159711355E+00
+1.1919999999999999E+02;	+4.0762772148933530E+00;	+1.0002115713559006E+00
+1.1940000000000001E+02;	+4.0763411508029161E+00;	+1.0002109267406654E+00
+1.1959999999999999E+02;	+4.0764104477980627E+00;	+1.0002131581010947E+00
+1.1980000000000000E+02;	+4.0764753765012509E+00;	+1.0002115713559006E+00
+1.2000000000000000E+02;	+4.0765367311473852E+00;	+1.0002105796401544E+00
+1.2020000000000000E+02;	+4.0061724828516567E+00;	+0.0000000000000000E+00
+1.2040000000000001E+02;	+4.0055974567830441E+00;	+0.0000000000000000E+00
+1.2059999999999999E+02;	+4.0052049061830290E+00;	+0.0000000000000000E+00
+1.2080000000000000E+02;	+4.0048923747493284E+00;	+0.0000000000000000E+00
+1.2100000000000000E+02;	+4.0046126055053115E+00;	+0.0000000000000000E+00
+1.2120000000000000E+02;	+4.0043691725080324E+00;	+0.0000000000000000E+00
+1.2140000000000001E+02;	+4.0041477795292684E+00;	+0.0000000000000000E+00
+1.2159999999999999E+02;	+4.0039438597183343E+00;	+0.0000000000000000E+00
